Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
"FIN","3120","5","Financial Management II","45%","23%","14%","0%","7%","0%","0%","11%","0%","0%","0%","0%","Dayani Arash",""
"FIN","3120","6","Financial Management II","35%","15%","20%","5%","15%","0%","0%","10%","0%","0%","0%","0%","Dayani Arash",""
"FIN","4010","1","Corporate Financial Analys","63%","15%","20%","3%","0%","0%","0%","0%","0%","0%","0%","0%","Lockhart George",""
"FIN","4010","2","Corporate Financial Analys","55%","30%","13%","0%","0%","0%","0%","3%","0%","0%","0%","0%","Lockhart George",""
"FIN","4020","1","Corporate Valuation","22%","30%","26%","11%","4%","0%","0%","7%","0%","0%","0%","0%","Morgan Angela G.",""
"FIN","4020","101","Corporate Valuation (HON","77%","15%","8%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Morgan Angela G.","H"
"FIN","4030","1","Spreadsheet Apps in Finan","26%","24%","38%","9%","0%","0%","0%","3%","0%","0%","0%","0%","Intintoli Vincent",""
"FIN","4030","2","Spreadsheet Apps in Finan","27%","40%","13%","13%","7%","0%","0%","0%","0%","0%","0%","0%","Intintoli Vincent",""
"FIN","4050","1","Portfolio Management & T","16%","14%","28%","21%","9%","0%","0%","12%","0%","0%","0%","0%","Alexander John C",""
"FIN","4060","1","Derivatives Analysis","14%","34%","37%","9%","3%","0%","0%","3%","0%","0%","0%","0%","Zykaj Blerina",""
"FIN","4110","1","Int Fin Mgt","29%","53%","16%","3%","0%","0%","0%","0%","0%","0%","0%","0%","DeVault Luke Asher",""
"FIN","4110","2","Int Fin Mgt","20%","58%","20%","3%","0%","0%","0%","0%","0%","0%","0%","0%","DeVault Luke Asher",""
"FIN","4150","1","Real Estate Investmt","31%","19%","35%","0%","8%","0%","0%","8%","0%","0%","0%","0%","Springer Thomas M",""
"FIN","4980","7","CI in Finance: SIE","90%","0%","0%","0%","0%","0%","0%","10%","0%","0%","0%","0%","Harris Joshua W",""
"FNR","2040","1","Soil Information Systems","79%","16%","3%","0%","0%","0%","0%","2%","0%","0%","0%","0%","Mikhailova Elena",""
"FNR","4990","1","Natural Resources Seminar","86%","5%","0%","0%","5%","0%","0%","5%","0%","0%","0%","0%","Baldwin Robert Fritz",""
"FOR","2050","1","Dendrology","66%","13%","5%","8%","8%","0%","0%","0%","0%","0%","0%","0%","Hagan Donald L",""
"FOR","2050","2","Dendrology","56%","18%","9%","6%","3%","0%","0%","9%","0%","0%","0%","0%","Hagan Donald L",""
"FOR","2050","3","Dendrology","66%","17%","11%","0%","6%","0%","0%","0%","0%","0%","0%","0%","Hagan Donald L",""
"FOR","2210","2","Forest Biology","95%","3%","0%","0%","0%","0%","0%","2%","0%","0%","0%","0%","McMillan Patrick D.",""
"FOR","3040","1","Forest Resource Economic","81%","16%","0%","3%","0%","0%","0%","0%","0%","0%","0%","0%","Khanal Puskar",""
"FOR","3410","1","Wood Procure Pract","90%","10%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Hiesl Patrick",""
"FOR","4100","1","Harvesting Processes","63%","30%","0%","7%","0%","0%","0%","0%","0%","0%","0%","0%","Hiesl Patrick",""
"FOR","4130","1","Forest Protection","77%","20%","0%","3%","0%","0%","0%","0%","0%","0%","0%","0%","Hartshorn Jessica",""
"FOR","4150","1","Forest Wildlife Managmen","44%","31%","19%","0%","0%","0%","0%","6%","0%","0%","0%","0%","Yarrow Greg K",""
"FOR","4160","1","Forest Policy and Admin","78%","16%","5%","0%","0%","0%","0%","1%","0%","0%","0%","0%","Layton Patricia A",""
"FOR","4170","1","Forest Resource Mgt & Re","75%","25%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Khanal Puskar",""
"FOR","4310","1","Recreation Res Plan in For","52%","39%","10%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Powell Robert Baxter",""
"FOR","4340","1","GIS for Natural Resources","79%","12%","2%","2%","0%","0%","0%","0%","5%","0%","0%","0%","Post Christopher J.",""
"FOR","8910","2","Master's Thesis Research","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Hagan Donald L",""
"FOR","8930","22","Professional Development","57%","14%","0%","0%","0%","0%","0%","14%","###","0%","0%","0%","Jachowski David",""
"FR","1010","1","Elementary French","61%","22%","4%","0%","9%","0%","0%","4%","0%","0%","0%","0%","Sawyer Amy Lyn",""
"FR","1010","2","Elementary French","48%","26%","13%","4%","9%","0%","0%","0%","0%","0%","0%","0%","Sawyer Amy Lyn",""
"FR","1020","2","Elementary French","20%","30%","10%","20%","10%","0%","0%","10%","0%","0%","0%","0%","Salces Y Nedeo Anne",""
"FR","1020","3","Elementary French","13%","44%","25%","0%","0%","0%","0%","19%","0%","0%","0%","0%","Salces Y Nedeo Anne",""
"FR","2010","1","Intermediate French","18%","73%","9%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Widgren Kenneth",""
"FR","2010","2","Intermediate French","61%","22%","13%","0%","0%","0%","0%","4%","0%","0%","0%","0%","Sawyer Amy Lyn",""
"FR","2010","3","Intermediate French","72%","28%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","De Tholozany",""
"FR","2020","1","Intermediate French","50%","36%","5%","5%","0%","0%","0%","5%","0%","0%","0%","0%","Touya Eric R",""
"FR","2020","2","Intermediate French","42%","42%","4%","0%","4%","0%","0%","8%","0%","0%","0%","0%","Widgren Kenneth",""
"FR","2020","3","Intermediate French","67%","17%","17%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Sawyer Amy Lyn",""
"FR","3000","1","Survey of French Lit","70%","30%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","De Tholozany",""
"FR","3050","1","Int Fr Con & Comp I","53%","40%","0%","0%","0%","0%","0%","7%","0%","0%","0%","0%","Widgren Kenneth",""
"FR","3050","2","Int Fr Con & Comp I","40%","47%","0%","0%","0%","0%","0%","13%","0%","0%","0%","0%","Salces Y Nedeo Anne",""
"FR","3070","1","French Civilization","87%","9%","4%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Peebles Kelly Digby",""
"FR","3120","2","Writing in French I","83%","17%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Widgren Kenneth",""
"FR","4120","1","Fr & Francoph Cinema","77%","15%","0%","0%","8%","0%","0%","0%","0%","0%","0%","0%","Mai Joseph H",""
"GC","1010","2","Orientation to G C","0%","0%","0%","0%","0%","96%","4%","0%","0%","0%","0%","0%","Woolbright Nona L",""
"GC","1020","1","Computer Art & CAD Foun","67%","19%","5%","3%","3%","0%","0%","2%","0%","0%","0%","0%","Bridges Amanda",""
"GC","1040","1","Graphic Communications I","64%","23%","2%","2%","9%","0%","0%","0%","0%","0%","0%","0%","Fox Michelle Suki",""
"GC","2070","1","Graphic Communications II","76%","17%","5%","0%","0%","0%","0%","2%","0%","0%","0%","0%","Weiss Charles Tabor",""
"GC","2400","1","Intro to Web Design and D","64%","21%","7%","0%","7%","0%","0%","0%","0%","0%","0%","0%","Stevens William D",""
"GC","3400","1","Digital Imaging","38%","33%","18%","3%","8%","0%","0%","0%","0%","0%","0%","0%","Walker Erica Black",""
"GC","3460","1","Ink and Substrates","57%","33%","11%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Chang Shu",""
"GC","3730","1","Media Management in Bra","76%","17%","7%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Driggs Jaclyn",""
"GC","3740","2","Brand Communications Str","89%","11%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Herr Jacqueline Reed",""
"GC","3760","1","Brand Comm Capstone Se","92%","8%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Hildebrand Katelyn",""
"GC","4060","1","Package and Specialty Prin","38%","53%","6%","0%","3%","0%","0%","0%","0%","0%","0%","0%","Jones Carol D",""
"GC","4400","1","Commercial Printing","40%","51%","5%","0%","0%","0%","0%","0%","5%","0%","0%","0%","Weisenmiller Eric M.",""
"GC","4440","1","Current Dev/Trends in Gr","43%","45%","10%","2%","0%","0%","0%","0%","0%","0%","0%","0%","O'Hara Liam Henry",""
"GC","4480","1","Plan & Cont Printing Functi","93%","3%","0%","3%","0%","0%","0%","0%","3%","0%","0%","0%","Woolbright Nona L",""
"GC","4800","1","Senior Seminar in GC","83%","10%","5%","0%","0%","0%","0%","0%","2%","0%","0%","0%","Tonkin Charles",""
"GC","4900","5","Videography & Visual Effec","67%","25%","8%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Walker Erica Black",""
"GC","8970","1","G C Research Prob I","60%","20%","0%","0%","0%","0%","0%","0%","###","0%","0%","0%","Woolbright Nona L",""
"GEN","1030","1","Careers in Bioch/Gen","83%","10%","6%","0%","2%","0%","0%","0%","0%","0%","0%","0%","Starr-Moss Alison",""
"GEN","3000","1","Fundamental Genetics","74%","18%","8%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Harris Michael",""
"GEN","3000","2","Fundamental Genetics","70%","27%","1%","0%","2%","0%","0%","0%","0%","0%","0%","0%","Lyda Todd A",""
"GEN","3000","6","Fundamental Genetics","28%","40%","19%","4%","7%","0%","0%","1%","0%","0%","0%","0%","Liang Haiying",""
"GEN","3020","1","Molec & General Genetics","80%","15%","5%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Tsai Kate Leanne","H"
"GEN","3020","2","Molecular & General Gene","43%","37%","11%","1%","3%","0%","0%","5%","0%","0%","0%","0%","Tsai Kate Leanne",""
"GEN","3020","4","Molecular & General Gene","18%","41%","27%","5%","0%","0%","0%","9%","0%","0%","0%","0%","Tsai Kate Leanne",""
"GEN","4100","1","Population & Quant Genet","59%","36%","2%","0%","0%","0%","0%","2%","0%","0%","0%","0%","Kanapeckas Metris",""
"GEN","4100","2","Population & Quant Gen (","80%","20%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Kanapeckas Metris","H"
"GEN","4110","3","Population & Quant Gen L","81%","6%","6%","0%","0%","0%","0%","6%","0%","0%","0%","0%","Kanapeckas Metris",""
"GEN","4110","4","Population & Quant Gen L","50%","17%","25%","0%","8%","0%","0%","0%","0%","0%","0%","0%","Kanapeckas Metris",""
"GEN","4400","1","Bioinformatics","88%","0%","0%","0%","0%","0%","0%","13%","0%","0%","0%","0%","Feltus Frank",""
"GEN","4500","1","Comparative Genetics","25%","45%","16%","0%","0%","0%","0%","14%","0%","0%","0%","0%","Clark Leigh Anne",""
"GEN","4500","2","Comparative Genetics (HO","36%","64%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Clark Leigh Anne","H"
"GEN","8050","1","Issues in Research","67%","17%","0%","0%","0%","0%","0%","0%","###","0%","0%","0%","Frugoli Julia",""
"GEN","8250","1","Seminar I","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Sekhon Rajandeep",""
"GEOG","1010","1","Intro to Geography","78%","13%","5%","3%","0%","0%","0%","3%","0%","0%","0%","0%","Smith Christa A.",""
"GEOG","1030","2","World Regional Geography","38%","37%","11%","6%","3%","0%","0%","3%","2%","0%","0%","0%","Terry William Church",""
"GEOG","4100","1","Geog of the American Sout","83%","0%","0%","0%","8%","0%","0%","0%","8%","0%","0%","0%","Smith Christa A.",""
"GEOL","1010","1","Physical Geology","62%","26%","6%","4%","2%","0%","0%","1%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1010","2","Physical Geology","60%","28%","8%","3%","1%","0%","0%","1%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1010","3","Physical Geology","56%","31%","8%","3%","3%","0%","0%","0%","0%","0%","0%","0%","Fidler Mary Katherine",""
"GEOL","1010","4","Physical Geology","46%","41%","11%","0%","1%","0%","0%","1%","0%","0%","0%","0%","Fidler Mary Katherine",""
"GEOL","1030","1","Physical Geol Lab","55%","36%","0%","5%","0%","0%","0%","5%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","2","Physical Geol Lab","71%","17%","4%","0%","8%","0%","0%","0%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","3","Physical Geol Lab","64%","5%","5%","9%","14%","0%","0%","5%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","4","Physical Geol Lab","52%","17%","22%","4%","4%","0%","0%","0%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","5","Physical Geol Lab","55%","20%","15%","5%","0%","0%","0%","5%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","6","Physical Geol Lab","67%","24%","5%","5%","0%","0%","0%","0%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","7","Physical Geol Lab","78%","9%","0%","0%","9%","0%","0%","4%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","8","Physical Geol Lab","84%","16%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","9","Physical Geol Lab","80%","15%","5%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","11","Physical Geol Lab","75%","10%","15%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","12","Physical Geol Lab","86%","9%","0%","0%","5%","0%","0%","0%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","13","Physical Geol Lab","55%","30%","5%","0%","0%","0%","0%","10%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","14","Physical Geol Lab","55%","35%","0%","5%","5%","0%","0%","0%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","15","Physical Geol Lab","60%","30%","10%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","16","Physical Geol Lab","63%","32%","5%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","17","Physical Geol Lab","87%","13%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","18","Physical Geol Lab","64%","18%","14%","0%","5%","0%","0%","0%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1030","19","Physical Geol Lab","65%","25%","10%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","1120","1","Earth Resources","51%","30%","13%","4%","1%","0%","0%","2%","0%","0%","0%","0%","Scribner Emily Don",""
"GEOL","1140","1","Earth Resources Lab","55%","29%","11%","1%","0%","0%","0%","4%","0%","0%","0%","0%","Scribner Emily Don",""
"GEOL","1200","1","Natural Hazards","48%","40%","10%","0%","3%","0%","0%","0%","0%","0%","0%","0%","Scribner Emily Don",""
"GEOL","2050","1","Mineralogy & Intro Petrolo","29%","71%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Shuller-Nickles",""
"GEOL","2070","1","Min & Intro Pet Lab","88%","12%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Fidler Mary Katherine",""
"GEOL","2700","1","Sustainable Water","51%","31%","9%","0%","3%","0%","0%","6%","0%","0%","0%","0%","Ranhofer Melissa L",""
"GEOL","3000","1","Environmental Geology","38%","53%","9%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","3020","1","Structural Geology","55%","36%","0%","9%","0%","0%","0%","0%","0%","0%","0%","0%","Pullen Alexander",""
"GEOL","4820","1","Groundwater & Contam Tr","30%","20%","10%","10%","10%","0%","0%","20%","0%","0%","0%","0%","Murdoch Lawrence C",""
"GEOL","4910","1","Research Synthesis I","50%","30%","10%","0%","10%","0%","0%","0%","0%","0%","0%","0%","Coulson Alan B",""
"GEOL","6150","1","Analysis Geological Proces","60%","20%","0%","0%","0%","0%","0%","0%","###","0%","0%","0%","Murdoch Lawrence C",""
"GEOL","8080","1","Groundwater Modeling","14%","57%","14%","0%","0%","0%","0%","0%","###","0%","0%","0%","Falta Ronald W",""
"GEOL","8610","1","Geology Seminar","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Popat Sudeep",""
"GER","1010","1","Elementary German","70%","20%","0%","10%","0%","0%","0%","0%","0%","0%","0%","0%","King Oswald Harris",""
"GER","1020","1","Elementary German","21%","29%","21%","14%","7%","0%","0%","7%","0%","0%","0%","0%","Ferrell J Lee",""
"GER","2010","1","Intermediate German","25%","31%","25%","0%","6%","0%","0%","0%","###","0%","0%","0%","Schmidt Johannes",""
"GER","2020","1","Intermediate German","63%","31%","6%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Ferrell J Lee",""
"GER","2600","1","Selected Topics-Doppelgan","67%","21%","0%","0%","4%","0%","0%","8%","0%","0%","0%","0%","Stoicea Gabriela",""
"GER","2600","2","Selected Topics-Doppelgan","32%","41%","9%","9%","0%","0%","0%","9%","0%","0%","0%","0%","Stoicea Gabriela",""
"GER","3050","1","Ger Conv & Comp","65%","24%","6%","0%","0%","0%","0%","6%","0%","0%","0%","0%","Ferrell J Lee",""
"GER","3600","1","Ger Lit to 1832","69%","23%","0%","0%","0%","0%","0%","0%","8%","0%","0%","0%","Schmidt Johannes",""
"GRAD","8030","1","Intl Teaching Fellowship","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Fleming David S",""
"GRAD","8030","2","Intl Teaching Fellowship","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Fleming David S",""
"HCC","8330","1","HCC Research Methods","60%","27%","7%","0%","7%","0%","0%","0%","0%","0%","0%","0%","Caine Kelly E",""
"HCC","9500","1","HATLab seminar","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Knijnenburg Bart",""
"HCC","9500","3","Human Centered XR Resea","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Babu Sabarish Venkat",""
"HCC","9910","7","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Knijnenburg Bart",""
"HCG","9070","400","Applied Health Genetics","83%","17%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Sarasua Sara Moir",""
"HCG","9910","401","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","DeLuca Jane Marie",""
"HIST","1010","1","History of the United State","63%","33%","0%","3%","0%","0%","0%","3%","0%","0%","0%","0%","Wilson Lee Brady",""
"HIST","1010","2","History of the United State","17%","53%","17%","3%","3%","0%","0%","7%","0%","0%","0%","0%","Jeffries James",""
"HIST","1220","1","Hist, Tech & Society","44%","33%","5%","5%","6%","0%","0%","7%","0%","0%","0%","0%","Mack Pamela E",""
"HIST","1240","1","Environmental History Sur","19%","56%","17%","0%","3%","0%","0%","6%","0%","0%","0%","0%","Jeffries James",""
"HIST","1240","2","Environmental History Sur","18%","69%","5%","0%","3%","0%","0%","5%","0%","0%","0%","0%","Jeffries James",""
"HIST","1720","1","The West and the World I","68%","24%","5%","0%","1%","0%","0%","2%","0%","0%","0%","0%","Marks Steven G",""
"HIST","1720","2","The West and the World I","70%","13%","3%","3%","0%","0%","0%","10%","0%","0%","0%","0%","Hilliard Christine",""
"HIST","1720","3","The West and the World I","28%","38%","14%","2%","11%","0%","0%","7%","0%","0%","0%","0%","Dunn Caroline Dunn",""
"HIST","1730","1","The West and the World II","22%","46%","18%","1%","5%","0%","0%","8%","0%","0%","0%","0%","Grubb C Alan",""
"HIST","1730","2","The West and the World II","72%","21%","0%","3%","3%","0%","0%","0%","0%","0%","0%","0%","Venkatesh Archana",""
"HIST","2140","1","Introduction to Public Hist","63%","25%","0%","6%","0%","0%","0%","0%","6%","0%","0%","0%","Catalano Joshua",""
"HIST","2990","1","Historian's Craft","63%","11%","5%","0%","16%","0%","0%","5%","0%","0%","0%","0%","Moore Rachel Anne",""
"HIST","2990","3","Historian's Craft","44%","38%","13%","0%","6%","0%","0%","0%","0%","0%","0%","0%","Meng Michael L",""
"HIST","3000","1","History of Colonial Americ","81%","16%","0%","0%","0%","0%","0%","3%","0%","0%","0%","0%","Wilson Lee Brady",""
"HIST","3040","1","Industrialism&Progressive","78%","17%","0%","0%","6%","0%","0%","0%","0%","0%","0%","0%","Grant H Roger",""
"HIST","3060","1","US: Postwar World 1945-1","73%","13%","0%","0%","0%","0%","0%","7%","7%","0%","0%","0%","Stoil Rebecca Anna",""
"HIST","3100","1","History of Religion in the U","38%","31%","6%","0%","6%","0%","0%","13%","6%","0%","0%","0%","Jemison Elizabeth L",""
"HIST","3120","1","Afr Amer Hist 1877 to Pres","38%","45%","3%","3%","7%","0%","0%","3%","0%","0%","0%","0%","Bartley Abel A",""
"HIST","3240","1","Hist of the South II","24%","59%","0%","3%","14%","0%","0%","0%","0%","0%","0%","0%","Andrew John R",""
"HIST","3330","1","Hist of Mod Japan","32%","39%","25%","0%","4%","0%","0%","0%","0%","0%","0%","0%","Moise Edwin E",""
